Platillo,Filtro,Ecualizacion,Comparacion,Version,Nota_Lineal,Nota_Exponencial
Pollo_Relleno,Filter_Normalized,CLAHE,malo,1,6.609701923555279,7.370132500167983
Pollo_Relleno,Filter_Normalized,CLAHE,feo,1,6.321965786404773,6.769921332357528
Pollo_Relleno,Filter_Normalized,Normal,bueno,3,7.516689908817212,8.265572086976992
Pollo_Relleno,Filter_Normalized,Normal,malo,3,6.9793339422873615,7.714294137668858
Pollo_Relleno,Filter_Normalized,Normal,feo,3,6.766059472143352,7.296568684263879
Pollo_Relleno,Filter_Normalized,CLAHE,bueno,3,6.987851135884867,7.726658348417198
Pollo_Relleno,Filter_Normalized,CLAHE,malo,3,6.646970231482863,7.381949161919854
Pollo_Relleno,Filter_Normalized,CLAHE,feo,3,6.224507323877921,6.676899530042789
Pollo_Relleno,Filter_Normalized,Normal,bueno,4,7.461781311724629,8.152579062871498
Pollo_Relleno,Filter_Normalized,Normal,malo,4,7.067568825606029,7.813892748508392
Pollo_Relleno,Filter_Normalized,Normal,feo,4,6.980211193242312,7.625124706859526
Pollo_Relleno,Filter_Normalized,CLAHE,bueno,4,7.066178333863453,7.838116045141135
Pollo_Relleno,Filter_Normalized,CLAHE,malo,4,6.792442369443888,7.525119563583859
Pollo_Relleno,Filter_Normalized,CLAHE,feo,4,6.359416827397457,6.939832248714107
Omelette,Original,Normal,bueno,1,8.368761313121691,8.970867192892385
Omelette,Original,Normal,malo,1,7.675425972602212,8.49444008210772
Omelette,Original,Normal,feo,1,7.321678450416533,8.118423925583265
Omelette,Original,CLAHE,bueno,1,8.023213947492625,8.650737900671665
Omelette,Original,CLAHE,malo,1,7.17024725799813,8.004455762806588
Omelette,Original,CLAHE,feo,1,6.742805487198668,7.579700081996703
Omelette,Original,Normal,bueno,3,8.057298689947988,8.817174298640587
Omelette,Original,Normal,malo,3,7.54483418645106,8.373729269054465
Omelette,Original,Normal,feo,3,7.362018973854877,8.090071258861308
Omelette,Original,CLAHE,bueno,3,7.747319068208529,8.521642841371232
Omelette,Original,CLAHE,malo,3,7.23319460300829,8.06826375717129
Omelette,Original,CLAHE,feo,3,7.053291384972954,7.818122633861172
Omelette,Original,Normal,bueno,4,8.167842839806442,8.894479645349556
Omelette,Original,Normal,malo,4,7.57186267276092,8.384711469029348
Omelette,Original,Normal,feo,4,7.342248145862431,8.11894379560102
Omelette,Original,CLAHE,bueno,4,7.925633720857049,8.657771539523896
Omelette,Original,CLAHE,malo,4,7.218496439667204,8.03791150898789
Omelette,Original,CLAHE,feo,4,6.873281842828821,7.703763554620225
Parmentier,Filter_Gaussian,Normal,bueno,1,7.85257149666154,8.2944822981501
Parmentier,Filter_Gaussian,Normal,malo,1,8.273193413968873,8.642489482450518
